username,post_date,caption,like_count,comment_count,media_type,hashtags,post_url
han_jjeong,2025-12-27 12:27:43+00:00,"3일만의 러닝🏃🏻‍♀️‍➡️

크리스마스🎄& 강추위❄️ 핑계로 이틀 쉬고 3일만의 러닝🏃🏻‍♀️‍➡️

러닝은 쉬었지만 입은 쉬지 않아서 살만 찌고🐷🥲
어젯밤엔 잠이 너무 안와서 밤을 꼴딱 새다시피 했는데, 
달리지 않아서 그런가 싶어서 오늘은 꼭 달리겠다고 다짐!!💪

오전에 치열한 육아전쟁을 치르고 
첫째랑 낮잠 때리고 일어나 당떨어져서
남편이랑 두바이초콜렛&초코케이크&초코우유 순삭🍫🎂🥛😋
먹은지 얼마 안됐지만 둘째 잠들었길래 부랴부랴 나갈준비ㅋㅋㅋㅋ
장갑이랑 무릎보호대가 둘째 자는 방에 있어서 살금살금 들어갔다 나왔는데 기가막히게 깨심😅 (여보 미안...🙏)

날씨도 꾸리꾸리☁️ 기분도 꾸리꾸리해서 한시간쯤 실컷 달리고 싶었는데
몸이 안따라주네🤣🤣
3일만에 뛰어서 다리는 가벼웠으나, 
먹고 바로 뛰어서 뛰자마자부터 끝날때까지 왼쪽 오른쪽 옆구리 돌아가면서 아픔😭
그래도 뛰고 나니 개운하고 좋았다! 
역시 뛰길 잘했어🫶🏻",267,69,Sidecar,[],https://www.instagram.com/p/DSxFKrnD7Rb/
seyoung843,2023-04-02 11:22:49+00:00,,28,0,Sidecar,[],https://www.instagram.com/p/CqiC0WQyAx9/
seyoung843,2023-04-05 10:12:52+00:00,#카페#커피와음료수,40,2,Image,"['카페', '커피와음료수']",https://www.instagram.com/p/CqppMn6yVg9/
se_jin_p,2022-06-12 10:50:21+00:00,"-
날씨가 너무너무 좋았던 주말
캠핑하기 딱 쥬아 💚",237,8,Image,[],https://www.instagram.com/p/Ces9ZPRPh8C/
se_jin_p,2025-12-15 00:22:59+00:00,"-
8.3-8.6 여수여행2

#여수여행 #하모샤브샤브 #아쿠아플라넷 
#오동도 #하멜등대 #낭만포차 #가족여행",14,0,Video,"['여수여행', '하모샤브샤브', '아쿠아플라넷', '오동도', '하멜등대', '낭만포차', '가족여행']",https://www.instagram.com/p/DSQ38KNk0bL/
se_jin_p,2022-05-13 16:01:34+00:00,"-
반짝 반짝
너어무 예쁘네
역시 캠핑은 밤✨💛",233,13,Image,[],https://www.instagram.com/p/CdgRKdmPSD1/
se_jin_p,2025-11-30 15:43:38+00:00,"#제품제공
닥터라미체 워터버블크림🩷

건조하고 민감한 피부라
겨울이면 속건조가 더 심해지는데
꼭 마음에 드는 수분크림을 만났어요

끈적이지도 않고 부드러운 발림성에
피부 속까지 촉촉하게 채워주는 수분감

자기전에 수분팩처럼 듬뿍 발라주면
다음날 아침 화장도 잘먹더라구요

중1딸, 신랑까지 좋아하는 수분크림
워터버블크림으로 올겨울 촉촉피부 되세요

#닥터라미체 #워터버블크림 #수분크림 #겨울수분크림
#끈적임없는크림 #속건조크림 #크림추천 #화장품리뷰",11,0,Video,"['제품제공', '닥터라미체', '워터버블크림', '수분크림', '겨울수분크림', '끈적임없는크림', '속건조크림', '크림추천', '화장품리뷰']",https://www.instagram.com/p/DRr4V86k-tR/
se_jin_p,2021-11-24 14:07:41+00:00,"-
두시 입실 호다닥 셋팅
1박이라도 랜턴은 꺼내야지🧡

#캠핑 #1박캠핑 #예쁜순간 #랜턴사랑
#모리모리랜턴 #발뮤다랜턴 #루시올랜턴
#감성캠퍼 #부부캠퍼 #가족캠퍼 #캠핑소통",306,20,Image,"['캠핑', '1박캠핑', '예쁜순간', '랜턴사랑', '모리모리랜턴', '발뮤다랜턴', '루시올랜턴', '감성캠퍼', '부부캠퍼', '가족캠퍼', '캠핑소통']",https://www.instagram.com/p/CWqU_jsvR1M/
zzong_hyun,2025-03-17 06:21:08+00:00,"#서울국제마라톤 #페이스메이커

우리나라에서 가장 크고 유명한 대회에서
공식 페이스메이커로 뛸 수 있어 영광이었습니다

멋진 사진과 영상 찍어주시고
응원해주신분들 모두 감사합니다🙏🏻

@onyourmark.nutri 
#온유어마크에너지젤",-1,36,Sidecar,"['서울국제마라톤', '페이스메이커', '온유어마크에너지젤']",https://www.instagram.com/p/DHSkqS_vLWr/
zzong_hyun,2024-10-17 13:52:34+00:00,"#🇺🇸 #chicagomarathon

나이키 시카고점에 적혀있던 문구
A MARATHON CHANGED MY LIFE.

마라톤이 아니였다면 가까운 일본도 제대로 안가본 내가
겁없이 미국을 다녀올 생각을 평생동안 했을까?
마라톤 덕분에 너무너무 즐거운 인생이다

대회 전 3일동안 너무 열심히 돌아다녀서
기록은 말아먹었지만(핑계 굿🤣)
너무너무 즐겁고 행복했던 4박6일이였다
.
.
.
#시카고마라톤2024 #시카고마라톤 #6대마라톤
#베를린마라톤도뽑혀라얍",-1,25,Sidecar,"['🇺🇸', 'chicagomarathon', '시카고마라톤2024', '시카고마라톤', '6대마라톤', '베를린마라톤도뽑혀라얍']",https://www.instagram.com/p/DBOkSntvZyQ/
zzong_hyun,2025-12-06 11:41:23+00:00,"#양산마라톤

다리 힘이 왤케 없나했는데
풀 뛴지 일주일도 안됐었네 허허",-1,5,Sidecar,"['🏃\u200d♂️', '양산마라톤']",https://www.instagram.com/p/DR67K6sEg8g/
zzong_hyun,2025-12-22 11:28:32+00:00,"#삼성헬스전국러닝투어 #구미클래스

부산은 떨어졌지만 구미클래스에 운좋게 당첨!!

정말 추운 날씨였지만 권은주 감독님을 비롯하여
박지연 코치님, 조정규 코치님의 열정적인 코칭에
후다닥 지나버린 2시간이였다

지급받은 갤럭시워치8을 짧게나마 사용해봤는데
세대를 거듭하면서 정말 많이 좋아졌다는걸 느꼈다

6년만에 뵌 감독님께서 기억해주셔서 너무너무 영광이였고
친필사인책에 퀴즈경품 가방까지 두손 가득 행복했던 행사😁",-1,5,Sidecar,"['🏃\u200d♂️', '삼성헬스전국러닝투어', '구미클래스']",https://www.instagram.com/p/DSkGayiErgB/
zzong_hyun,2018-07-23 02:34:25+00:00,"#완주
.
...정말 뛰고 싶었는데
발이 퉁퉁 붓고
물집이 너무 많이 잡혀서
도저히 뛸 수 없었다...",-1,68,Sidecar,['완주'],https://www.instagram.com/p/Bljr2Yxl6QF/
starry_night3081,2025-09-06 15:28:17+00:00,#다이소 #키카 #먹방 #전주 #아기랑갈곳추천좀 #휴무끝😭,8,0,Sidecar,"['다이소', '키카', '먹방', '전주', '아기랑갈곳추천좀', '휴무끝😭']",https://www.instagram.com/p/DORAzKrkXmK/
starry_night3081,2025-08-04 12:44:59+00:00,#운주계곡 #물놀이 #돌고래 #밥쓱쓱 #힘들다 #기절 #여름방학 #이모삼촌찬스 #전주,13,1,Sidecar,"['운주계곡', '물놀이', '돌고래', '밥쓱쓱', '힘들다', '기절', '여름방학', '이모삼촌찬스', '전주']",https://www.instagram.com/p/DM7v4MJRfkl/
starry_night3081,2025-12-01 05:11:22+00:00,#이모티콘14주년,4,0,Image,['이모티콘14주년'],https://www.instagram.com/p/DRtWj_8Ed9h/
starry_night3081,2025-08-23 12:15:37+00:00,#불토 #휴무끝😭 #알차다알차👍 #아쿠아카페 #김제 #♡,17,0,Sidecar,"['불토', '휴무끝😭', '알차다알차👍', '아쿠아카페', '김제', '♡']",https://www.instagram.com/p/DNsnnzOYl66/
starry_night3081,2025-10-15 09:39:28+00:00,"#잡았다생활얼룩 #스너글 #스너글딥클린세탁세제 #스너글세탁세제 #세탁세제추천

😍10가지 이상 생활얼룩도 깔끔하게!
💯피부 저자극
🎀이염방지
💣화학물질 8가지 불검출
💦시그니처 케어",6,1,Sidecar,"['잡았다생활얼룩', '스너글', '스너글딥클린세탁세제', '스너글세탁세제', '세탁세제추천']",https://www.instagram.com/p/DP0z4ecEUHY/
2847ha,2025-12-20 04:05:11+00:00,"#스위트홀리데이
#sweetsmarket @lottewellfood
#sweetholiday
#ENHYPEN
#TWS",1,0,Sidecar,"['스위트홀리데이', 'sweetsmarket', 'sweetholiday', 'ENHYPEN', 'TWS']",https://www.instagram.com/p/DSeKFybkpQg/
2847ha,2025-12-27 04:23:56+00:00,"@your_ashley
#애슐리퀸즈 #하우스오브뮤지엄
#애슐리팝업 #애슐리디저트뮤지엄
#이랜드뮤지엄",0,0,Sidecar,"['애슐리퀸즈', '하우스오브뮤지엄', '애슐리팝업', '애슐리디저트뮤지엄', '이랜드뮤지엄']",https://www.instagram.com/p/DSwNzWZkqll/
2847ha,2025-12-21 04:43:04+00:00,#허머인더시티 #허머포토존 #GMC @gmckorea,3,0,Image,"['허머인더시티', '허머포토존', 'GMC']",https://www.instagram.com/p/DSgzOJBEv7s/
2847ha,2025-12-30 04:24:35+00:00,#유리아쥬 #유리아쥬컬러립밤사전투표 #유리아쥬컬러립밤 #올리브영컬러립밤,0,0,Sidecar,"['유리아쥬', '유리아쥬컬러립밤사전투표', '유리아쥬컬러립밤', '올리브영컬러립밤']",https://www.instagram.com/p/DS38QorknO0/
2847ha,2025-12-21 06:43:17+00:00,@aibb_official,0,0,Sidecar,[],https://www.instagram.com/p/DShA-q8AEx7/
jjjlovemato82,2026-01-05 02:04:49+00:00,#아보카도샌드위치🥑,-1,0,Image,['아보카도샌드위치🥑'],https://www.instagram.com/p/DTHJCTWEyV8/
jjjlovemato82,2026-01-05 02:03:25+00:00,"남펴니~샌드위치🥪 
어쩜 이리 좋아하는건지🤣
오늘은 냉동아보카도🥑으깨서 
#어노댓땅콩버터 쭉~짜서
양상추, 햄 넣으니 
더 깔끔 맛있당 
.
.
.
#제품제공 #어노댓 #땅콩버터",-1,0,Image,"['어노댓땅콩버터', '제품제공', '어노댓', '땅콩버터']",https://www.instagram.com/p/DTHI4Aek5T4/
jjjlovemato82,2026-01-06 07:48:50+00:00,"#댄싱컵 #참새방앗간 

여기가 제일 편하고 좋구먼 
오늘사진아님
새해연휴^^",-1,0,Image,"['댄싱컵', '참새방앗간']",https://www.instagram.com/p/DTKVMxkk_4S/
jjjlovemato82,2026-01-06 07:45:33+00:00,"#일링 #도안동브런치 
오늘사진아님 
.
.
.
.
모처럼 새해에 
여동생이랑 울딸이랑
우리조카랑~😘",-1,0,Sidecar,"['일링', '도안동브런치']",https://www.instagram.com/p/DTKU0vOE4k6/
jjjlovemato82,2026-01-06 07:05:10+00:00,"#제품협찬 
#쉬즈홈
신상품 라떼 세미마이크로 극세사 침구세트
오션샌드 Q
.
.
.
완전 몽실몽실 컬러도 울집 원목침대랑 원목마루에 찰떡^^~ 너무 잘 어울리고요
포근하게 오늘부터 꿀잠 예약이네요
컬러 고르느라 힘들었..다다 예뻤..🥰
먼지걱정 없어서 더 좋구요 
극세사라 따뜻해서 굿굿 

@shezhome_official",-1,2,Sidecar,"['제품협찬', '쉬즈홈']",https://www.instagram.com/p/DTKQM8ME9PU/
nowfit_hyo,2025-10-27 23:56:02+00:00,"요즘 와인에 빠져 살다보니 
자연스럽게 와인잔에도 관심이 가더라고요!
캠핑도 다니고 와인도 마시고 싶은데
와인잔을 들고 다니자니 깨질까봐 너무 무섭더라고요..🥲

그러던 와중에 너무 운이 좋게‼️
OLKINGS에서 깨지지않는 #세계최초크리스탈실리콘와인잔 🍷을 보내주신거 있죠!!!
장점이 너무 많은데 몇가지만 추려보자면

▶️ 디자인이 이쁘다
▶️ 실리콘이라 깨질 걱정이 없다
▶️ 보울과 스템부분이 분리되어 보관이 용이하다

저는 무엇보다 깨지지않는 이쁜 와인잔이라 너무 마음에 들어요😍

여러분도 한번 사용해 보세요!!!

#5만원대선물추천 #올킨스 #신혼집선물 #집들이선물 #와인잔선물 #깨지지않는와인잔 #와인",23,0,Sidecar,"['세계최초크리스탈실리콘와인잔', '5만원대선물추천', '올킨스', '신혼집선물', '집들이선물', '와인잔선물', '깨지지않는와인잔', '와인']",https://www.instagram.com/p/DQVPcqQk45N/
nowfit_hyo,2025-12-19 09:21:28+00:00,"오랜만의 피드!! 
오늘은 아잇! @aiite_official 에서 
이벤트 당첨되어 기능성 티와 후드티를 보내주셨어요!!

기능성 티는 땀 흡수, 증발이 빠르고 재질이 부드러워 운동하는데 전혀 불편함이 없었고,

후드티는 일단 디자인이 너무 이뻤고 재질 또한 너무 부드럽고 이건 뭐.. 완전 득템..!!

실제 착용 사이즈
반팔티 - XL 
후드티 - XXL

#아잇 #아잇스포츠 #운동복 #헬스",42,6,Sidecar,"['아잇', '아잇스포츠', '운동복', '헬스']",https://www.instagram.com/p/DScJfcTkxrw/
nowfit_hyo,2026-01-04 23:35:21+00:00,"#광고 

2026. 01. 05. 월
요즘 현생이 너무 바빠서 운동은 커녕 식단도 거의 못하는중이였는데..
 #헬스앤뷰티 에서 닭가슴살 볼을 보내주셔서 오랜만이 식단했습니다!!
전자레인지, 후라이팬 조리 상관없어요(귀찮아도 구워드세요 존맛!!)

🌶청양고추맛🌶
알싸하니 계속해서 손이가는 맛!
하나도 안퍽퍽함!!
이름 그래로 탱탱한 식감!!

🍗양념치킨맛🍗
옛날 시장통닭 양념치킨맛!(그래서 더 좋아!)
식단도 탱글함!!
구워 먹으니 양념이 졸아서 더 맛나!!

#헬스앤뷰티 #식단 #닭가슴살",19,2,Sidecar,"['광고', '헬스앤뷰티', '식단', '닭가슴살']",https://www.instagram.com/p/DTG37iIkzdX/
nowfit_hyo,2025-11-12 16:17:04+00:00,간만에 뛰뛰🏃🏻🏃🏻‍♀️💨,23,1,Image,[],https://www.instagram.com/p/DQ9npGMk8zJ/
nowfit_hyo,2025-10-31 23:51:02+00:00,"2025. 11. 01 (토)
이벤트 당첨으로 받은 #퓨리스트 물통!!
색상도 너무 마음에 들고
원한다면 커스텀도 가능한 나만의 물통을 가질 수 있단 점이 너무 마음에 들어요!!

이번 다이어트는 퓨리스트와 함께!! 
화이팅!!!

#퓨리스트코리아 #물통 #러닝 #헬스 #다이어트",27,0,Image,"['퓨리스트', '퓨리스트코리아', '물통', '러닝', '헬스', '다이어트']",https://www.instagram.com/p/DQfiDeYkwKz/
isu_photo,2025-12-28 11:09:28+00:00,"ㅡ
러닝 8개월차.
내가 이렇게 뛸수 있다는게 새삼 신기하네.
25년 마무리도 러닝으로 예쁘게🫡🫰
26년 시작도 러닝으로 하겠지??😁
신나게 달릴 수있게 해주는 모든 순간들에 감사합니다ㅡ🙏
.
.
.
@onyourmark_running 
#온유어마크#아디다스#onyourmark#xmasoym",15,2,Video,"['온유어마크', '아디다스', 'onyourmark', 'xmasoym']",https://www.instagram.com/p/DSzgdVokd3v/
isu_photo,2026-01-04 12:59:49+00:00,"ㅡ
지난 푸꿕여행 기록.
.
.
.
.
4가족, 16명의 단체 관광😁
단독투어로 편하게 잘다녔다.
#비오비투어
워터파크, 놀이동산은 사실 기억에 전혀읍고,
.
#혼똔섬 의 최장 케이블카와 잘 꾸며진? 거리풍경과, 와! 했던 키스브리지와, 불꽃놀이라 칭하고, 유치한데 재밌었던 레이저쇼가 좋았다.
#풀빌라 의 24시간 물놀이.
#소나시비치 의 아침산책.
#진주박물관 앞에 꾸며진 야자수해변과, 조개에서 진주 나오는거, 오오오👍👍
.
야시장, 맛집탐방, 북부투어 등등등 무난했음.
.
난 기린 밥 못줘서 슬펏다.(단체관광의 아쉬움...)
진주박물관앞에 숙소 읍나...거기 비치가 아주 한적하고 좋던디...
그랜드월드같은데선 수상택시 타야하는디...(마카오 수상택시도 못탄자...베네치아 수상택시는 타긴했네...)
.
지금까지 여행중에 음식이 아쉬웠던적이 딱 3번있는데, 그 3번이 패키지 관광....패키지는 편한데 아쉬워....
.
그래도 여행은 좋아.😆",8,0,Sidecar,"['비오비투어', '혼똔섬', '풀빌라', '소나시비치', '진주박물관']",https://www.instagram.com/p/DTFvMsBEW_C/
isu_photo,2025-12-28 02:16:42+00:00,"ㅡ
#Take4
#메가블럭키 ☘️
팀미션이 마무리 되어도, 우리는 달립니다.
4회차 누적 159.58k
@yumma_bong 11.07k
@hoo928aa  @isu_photo  23.88 × 2 = 47.76 k
.
.
.
함께 뛰는 즐거움을 알려준 아식스 Thx @asicskr 
모든 러너의 모든 시작을 응원합니다. ☘️☘️☘️
#energy100k챌린지",12,5,Video,"['Take4', '메가블럭키', 'energy100k챌린지']",https://www.instagram.com/p/DSyjEbKkulL/
isu_photo,2025-12-31 10:43:33+00:00,"ㅡ
25년 마무리잘하고,
26년 행복하게 맞이하세요!!!",3,0,Video,[],https://www.instagram.com/p/DS7MY3bEQmb/
isu_photo,2025-12-28 01:11:42+00:00,"ㅡ
오런완.
.
.
.
.
.
#응모#런데이#셀렉스#셀렉스프로핏#12월챌린지프로핏
@maeil_selex",13,0,Image,"['응모', '런데이', '셀렉스', '셀렉스프로핏', '12월챌린지프로핏']",https://www.instagram.com/p/DSycmKekj9S/
suj__1n,2025-08-14 07:03:00+00:00,"*˚☀₊ ⒼⒶⓃⒼ ⓃⒺⓊⓃⒼ
.

하루는 비가 오고 하루는 햇빛이 쨍쨍하던 강릉

숲은 시원해서 좋고
바다는 뻥 뚤려서 좋았다 (੭˙ ᵕ ˙)੭

다음에는 여름 말고 겨울에두 오자~~",122,0,Sidecar,[],https://www.instagram.com/p/DNU4sKrx6cH/
suj__1n,2025-07-08 13:07:15+00:00,"🌴 파주 드라이브 🚙
.
.

여름엔 차 타고 드라이브가 짱이다…

승규 덕분에 파주 여기저기 돌아다니구
기분 최고다 ⌯⦁⩊⦁⌯ಣ

.

이번엔 픽셀 미니미도 넣어봤다
귀엽지 않나요 ◟⁽ˆᵕˆ ⁾⸜ ~",104,1,Sidecar,[],https://www.instagram.com/p/DL2Q9n1yEtt/
suj__1n,2025-09-08 11:27:18+00:00,벌써 3주년이라니~ 😽,188,0,Sidecar,[],https://www.instagram.com/p/DOVuz1aEamm/
suj__1n,2024-11-03 13:17:16+00:00,"2023.04.17 ~ 2024.10.16

행복했던 곰신 생활 끝 🌷💗
.
.
전역한지 2주가 지났지만 이제 진짜 곰신 끝인 것 같아!
너랑 매일 자기 전에 전화할 수 있다는 게 너의 전역을 실감나게 해주고, 이제 밤 9시에 널 보내지 않아도 된다는게 너무 좋아 🩷

특별한 일이 없으면 매일 30분은 꼭 전화하고, 외출 외박 휴가 모든 시간을 나랑 보내줘서 고마워 🩷

549일 동안 고생 많았어 승규야 🌸🌷🤍",214,10,Sidecar,[],https://www.instagram.com/p/DB6Rw4USpOq/
suj__1n,2025-08-01 09:54:05+00:00,"🚅👭☀️ ⒷⓊⓈⒶⓃ 🪴🏖️🌀
.
.
오마니 20년 만에 부산에 왔다구
이틀 알차게 계획도 짜고 ~ (ง ˙o˙)ว

더워서 고생 좀 했지만
바다 보니 싹 풀렸던 부산",-1,1,Sidecar,[],https://www.instagram.com/p/DMzt76qRkWK/
yjbk09,2025-12-30 13:27:13+00:00,"어디서 그림대회 나갔는지 알게됨!!
멋진 내새끼",11,0,Sidecar,[],https://www.instagram.com/p/DS46XAmEmho/
yjbk09,2025-12-24 15:29:53+00:00,#산타할아버지#애깨겠는데#살살해주쇼#낼보여주면좋아하겠지#희희,9,0,Video,"['산타할아버지', '애깨겠는데', '살살해주쇼', '낼보여주면좋아하겠지', '희희']",https://www.instagram.com/p/DSprez8j38i/
yjbk09,2025-12-05 13:48:56+00:00,#햄돌이#순한맛#금이보다햄돌이보니까선녀다#금이는나가서자,14,0,Video,"['햄돌이', '순한맛', '금이보다햄돌이보니까선녀다', '금이는나가서자']",https://www.instagram.com/p/DR4k04OEkqO/
yjbk09,2025-12-13 03:53:29+00:00,#사상구육아종합지원센터#다울성장터#품앗이운동회#몸살약먹고잠#개운,7,0,Video,"['사상구육아종합지원센터', '다울성장터', '품앗이운동회', '몸살약먹고잠', '개운']",https://www.instagram.com/p/DSMHIDFklL0/
yjbk09,2025-12-13 04:00:00+00:00,#2025부산국제아동도서전#작년에이어올해도출동#사전예약이벤트당첨된거랑책만사고나옴#작년에오래있었더니올해는시큰둥하심#덕분에일찍퇴근#21만원짜리ai응답기사달라함#크리스마스선물로그런거사놨는데왜그러세요#ㅠㅠ#신세계크리스마스이쁘게꾸며놨음#건담사러강제방문,9,0,Video,"['2025부산국제아동도서전', '작년에이어올해도출동', '사전예약이벤트당첨된거랑책만사고나옴', '작년에오래있었더니올해는시큰둥하심', '덕분에일찍퇴근', '21만원짜리ai응답기사달라함', '크리스마스선물로그런거사놨는데왜그러세요', 'ㅠㅠ', '신세계크리스마스이쁘게꾸며놨음', '건담사러강제방문']",https://www.instagram.com/p/DSMHfNekkxs/
minvelyss,2025-12-16 07:03:20+00:00,"⋆꙳🔊 소리필수에욤

♥ 2025.12 ♥

♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥

 ♥♥♥꙳ ⋆YOMI.YANG ꙳ ⋆ ♥♥♥

 
 어제보다오늘더사랑해양요미 ᰔᩚ

 ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒ ⋆꙳

아빠보고있어욤🩷
 
 
#말티즈 #노견스타그램 #귀요미 #양요미의하루ෆ #럽스타그램 #반려아가 #내아들사랑해❤️",19,0,Image,"['말티즈', '노견스타그램', '귀요미', '양요미의하루ෆ', '럽스타그램', '반려아가', '내아들사랑해❤️']",https://www.instagram.com/p/DSULTIKE5LR/
minvelyss,2025-12-28 13:08:01+00:00,"🔊⋆꙳ 
 
협찬 
제품제공
 
동양당흑삼진액!
소중한분께🩷

흑삼..
평소 듣던 홍삼 보다
저분자사포닌!3배가 더 많이 
들었대요😍

정통방식으로 달인 흑삼!

남편이 먹어보았지요🩷

흑삼100% 동양흑삼진액!

연말..
너무 바쁜근무로
3교대근무로
남편 출근시 꼭 손에쥐어주는 요즘..🙋‍♀️

#동양당 #오늘도수고했당 #흑삼진액 #흑삼 #보양
⠀

*제품제공 @dongyangdang1976",5,0,Video,"['동양당', '오늘도수고했당', '흑삼진액', '흑삼', '보양']",https://www.instagram.com/p/DSzuhrQE77o/
minvelyss,2025-12-02 06:17:25+00:00,"🔊⋆꙳ 
 
#협찬 #제품제공

❝ 비타블로썸 멀티비타민 이뮨부스터 ❞

하루 한 병으로 영양소를 간단하게
섭취 할 수 있어서 좋은 
비타블로썸 멀티비타민 이뮨부스터♥

한박스에 총 7개의 멀티비타민 
이뮨부스터 영양제
물도 필요없으니 아주 간편하고 꿀꺽!

액상과 알약형태의 약을 함께 먹어서 
더 빠른 흡수를 도와주는 비타블로썸 멀티비타민!
빠르게 몸에 흡수되어 피로회복에 도움을 주지요
수용성 비타민으로 만들어진 비타블로썸 
멀티비타민 영양제라서 굿!

비타블로썸 멀티비타민 이뮨부스터는
영국 DSM사 프리미엄 원료 6종 비타민 (A,B,C,D,E,K) 
국내 최초 사용하여 
정제 17종 액상 4종의 비타민과 미네랄이
빠르게 흡수되어 피로 회복에 도움을 준답니다!

케이스도 귀여워요 가방에 쏙 넣어다니기 좋아요!

1일 영양 성분 기준치 대비 최대 4000% 함유의
고농축 비타민이에요!!
체내에서 필요한 만큼 사용 후 몸 밖으로 
배출되는 수용성 비타민으로
부족하지 않게 100% 이상 담았다고해요!

운동하고나서도, 외출할때도 
하루 한번이니까 부담없고
식전,식후 언제 먹어도 상관없구요
액상은 투명한 노랑색이에요!!
거부감없는 상큼한 복숭아 맛이 느껴져서 
맛있어요!

체력관리를 위해 멀티비타민을
찾고 계신다면 알약과 액상을 함께 섭취할 수 있는
휴대하기도 좋은 
비타블로썸 멀티비타민 이뮨부스터 추천♥

#비타블로썸 #vitablossom #이뮨부스터 
#멀티비타민#멀티비타민추천",11,0,Sidecar,"['협찬', '제품제공', '비타블로썸', 'vitablossom', '이뮨부스터', '멀티비타민', '멀티비타민추천']",https://www.instagram.com/p/DRwC6moktKZ/
minvelyss,2025-11-13 06:06:36+00:00,"⋆꙳🔊 소리필수에욤

♥ 2025.11 ♥

♥♥♥♥♥♥♥♥♥♥♥♥♥♥♥

 ♥♥♥꙳ ⋆YOMI.YANG ꙳ ⋆ ♥♥♥

 어제보다오늘더사랑해양요미 ᰔᩚ

 ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒˒ ˒ ⋆꙳

 
#말티즈스타그램#릴스타그램#릴스타#릴댕이#댕댕이그램#노견일상공유#독감#댕댕스타그램#노견스타그램 #추워#감기조심#엄마와아들#럽스타그램❤️#양요미의하루ෆ#노즈워크#다이소꿀템#럽스타그램",16,0,Video,"['말티즈스타그램', '릴스타그램', '릴스타', '릴댕이', '댕댕이그램', '노견일상공유', '독감', '댕댕스타그램', '노견스타그램', '추워', '감기조심', '엄마와아들', '럽스타그램❤️', '양요미의하루ෆ', '노즈워크', '다이소꿀템', '럽스타그램']",https://www.instagram.com/p/DQ_GgFTksl1/
minvelyss,2025-11-30 05:49:00+00:00,"♥⋆페이지를 넘겨주세요⋆♥

🔊🔊🔊

엄마랑산책💛

#어제보다오늘더사랑해 아들

❝2025.11  양요미입니다 ❞

#말티즈 #강아지산책중요해 #오산완 #댕댕스타그램 #킁킁킁킁 #말티즈그램 #겨울산책#내보물#말티즈는참지않긔 #말티즈일상 #댕스타그램 #댕산책 #말티즈일상 #말티즈모델 #강아지산책 #반려견산책 #멍멍이스타그램 #반려견스타그램 #말티즈는참지않긔 #말티즈는사랑입니다",14,0,Sidecar,"['어제보다오늘더사랑해', '말티즈', '강아지산책중요해', '오산완', '댕댕스타그램', '킁킁킁킁', '말티즈그램', '겨울산책', '내보물', '말티즈는참지않긔', '말티즈일상', '댕스타그램', '댕산책', '말티즈모델', '강아지산책', '반려견산책', '멍멍이스타그램', '반려견스타그램', '말티즈는사랑입니다']",https://www.instagram.com/p/DRq2Et4EuFm/
coeweonyeong745,2025-06-21 01:45:21+00:00,,8,1,Image,[],https://www.instagram.com/p/DLJRaeLygfu/
superwithcub,2025-11-25 10:21:41+00:00,운여해변,1,0,Image,[],https://www.instagram.com/p/DRedTgWkldL/
superwithcub,2025-11-25 10:08:54+00:00,노들섬,2,0,Sidecar,[],https://www.instagram.com/p/DReb18FEilH/
superwithcub,2025-11-25 10:06:23+00:00,제주,0,0,Sidecar,[],https://www.instagram.com/p/DRebjdsEiqz/
superwithcub,2025-12-08 07:50:11+00:00,"타인의 취향. 북토크
마음에 성냥 하나 놓은 날
좋은 기회주셔서 감사합니다🫶🏻
@maxim_plant",-1,0,Sidecar,[],https://www.instagram.com/p/DR_qTR5krPb/
superwithcub,2025-11-25 10:10:06+00:00,콘서트,0,0,Image,[],https://www.instagram.com/p/DReb-qbkn9e/
loveberry08,2026-01-05 09:53:23+00:00,잘도착했습니다 잘사용해볼게용~~♥︎ @easeown,1,0,Image,[],https://www.instagram.com/p/DTH-qHSE9NF/
loveberry08,2025-11-27 11:28:36+00:00,@gamegoo.d,0,0,Image,[],https://www.instagram.com/p/DRjujbckXEd/
loveberry08,2025-12-02 06:11:07+00:00,#이모티콘14주년 #이모티콘14주년축하해❤️,0,0,Image,"['이모티콘14주년', '이모티콘14주년축하해❤️']",https://www.instagram.com/p/DRwCMask2wk/
loveberry08,2025-12-04 00:19:58+00:00,#위기의지구SOS #국립광주과학관,1,0,Sidecar,"['위기의지구SOS', '국립광주과학관']",https://www.instagram.com/p/DR0jmRTE-Z4/
loveberry08,2025-11-27 16:58:25+00:00,#이즐 #이즐카드 #나의행운지수테스트,1,0,Image,"['이즐', '이즐카드', '나의행운지수테스트']",https://www.instagram.com/p/DRkUS_8k9nh/
dongwan_91,2025-10-01 06:14:57+00:00,"#런와니 #런닝 #뉴발란스10k런 #2025runyourwayseoul10krace
아쉽게 40 분언더는 못했지만 재밌었다 
폭우런 낭만 지렸다
지인 배번표 받아서 참가",228,18,Sidecar,"['런와니', '런닝', '뉴발란스10k런', '2025runyourwayseoul10krace']",https://www.instagram.com/p/DPQZWOiD2ta/
